Reaction,BN1,BN10,BN11,BN13,BN14,BN16,BN17,BN18,BN2,BN21,BN22,BN25,BN26,BN27,BN28,BN29,BN3,BN30,BN4,BN5,BN6,BN8,BN9,BT10,BT12,BT13,BT14,BT15,BT18,BT19,BT2,BT20,BT21,BT22,BT24,BT25,BT26,BT27,BT28,BT29,BT3,BT30,BT4,BT5,BT6,BT7,BT8,BT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
NDP7ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDP7g,0.0055442210130327305,0.018297078853893072,0.012271366015720228,0.0023271993188990784,0.012844210011624812,0.0019228567164280602,0.0028041759072491286,0.07004635021383626,0.0022979728733099943,0.002816369295887699,0.02952073992710618,0.004793343975990932,0.023660497312889384,0.05542239534464615,0.051427883006625805,0.007603328814169219,0.036823036360069575,0.08265119838141553,0.002274969661792005,0.01381834559314255,0.0033677968612741724,0.006930232519188619,0.0016502475867095647,0.00650483492454346,0.0007217942136992552,0.015196780836048087,0.002138282768434403,0.0026253447766083535,0.0027848404857293797,0.01599800781345562,0.002378672761882882,0.05543625862393087,0.011232208223512409,0.02234814132687589,0.047742946356544004,0.029140569075152663,0.012651221731269431,0.048276384480770915,0.012196284347487782,0.005786813551252668,0.00796176232705537,0.055934388966673514,0.051050870160111235,0.046236461667166634,0.023270840090730906,0.0036153380043270123,0.0,0.011224924517914613,0.019298768720078765,,0.0204836351867386,
NDP8,6.454914889188898e-06,1.0737818213893326e-05,2.6117342275790295e-05,0.0,0.0,3.281072168987762e-06,5.014783746034111e-06,1.4875660607528999e-05,0.0,2.4039318629266766e-06,2.3605944134445332e-05,3.4492974571064925e-06,5.239348195993429e-05,1.0406592206010186e-05,8.964767933059364e-05,1.5479930869934468e-05,0.0,1.5885336232891536e-05,3.4810102696418363e-06,0.0,1.4640087021068223e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.791377471949765e-05,9.112406165392132e-06,7.639703814272682e-05,5.0443712789130114e-06,3.3224105168155054e-05,1.558451070325786e-05,0.0,2.125293928878662e-05,2.406919213935842e-05,0.0,0.0,3.255941694856797e-05,6.941141237073938e-06,5.38971040605261e-05,9.5204531613748e-06,0.0,5.909726463737845e-05,0.0,0.0,2.279842405098114e-06,0.0,1.2324810749301647e-05,,1.4479124861530884e-05,
NDP8ex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDPK1,0.01188634032099055,0.01695988048011674,0.00020549127296663644,0.028471163392752796,0.0,0.000344205182006623,0.0,0.0,0.0005901498676057398,0.006449892970401912,0.0,0.0006297269642919404,0.0,0.0,0.0,0.0025574425930199964,0.015125922816923442,0.0,2.7388591996789744e-05,0.0,0.0,0.013422925169247868,0.012452765214649358,0.0,0.0,0.0,0.04662225188846347,0.09853043314286612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04002048785352242,0.0,0.0,0.001562727543250767,0.0,0.0,0.0,0.0051158367775664595,0.0,0.0,0.004351823873631719,,0.006213713747872215,
NDPK1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDPK1n,0.0,0.0,0.0,0.004381581045335148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04119361600969192,0.0,0.0,0.0,0.0,0.002874277985593225,0.00313338630665846,0.0,0.0,0.0,0.004833211831241474,0.01978727249983269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027455935733117772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026241115447930103,,0.0022400245923245438,
NDPK2,0.009693421872892665,0.024400783150332783,0.019211286911857216,0.004196790071874687,0.021698128671508166,0.003457534466446384,0.0031687609069875667,0.08573333488875216,0.003679308571261896,0.0037043441536344954,0.05734392178372861,0.0059128372803817,0.0,0.08982211211990217,0.0573071745745878,0.010446302636932548,0.93769240959594,0.11462236075552722,0.011115603432064042,0.022644898161614926,0.0068526878380432725,0.00882708685082611,0.003269883587575282,0.00737900005760434,0.0,0.03951825552066246,0.6494482291664719,0.028571116276955546,0.004712348245650183,0.04682731885838359,0.0038846965216388246,0.07862384490065613,0.019077091036801587,0.08513176587699531,0.14449949800656203,0.04469366991323573,0.0,0.12043786213419014,0.022523293108828092,0.024149626967101063,0.25238766576973826,0.4267382685895851,0.08463001798364564,0.053097940143481126,0.0,0.009343534781194655,0.009884494008535057,0.01977481250162081,0.06708218524589539,,0.0808871246109355,
NDPK2n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDPK3,0.0014372988520992918,0.019001907333064193,0.2769412208102967,0.004640440075652513,0.09647015342343729,0.005861382215264622,0.006837632363951031,0.07568378455807052,0.003836229740130473,0.0030627245296070338,0.022256827267129548,0.0005877437912939357,0.0,0.05455372677301141,0.02679158553808621,0.012508049834022653,0.059598724032356026,0.0295924986060273,0.0011997636092970325,0.0055235447156963425,0.005573392203237265,0.004277818521854218,0.002924845156505742,0.0010803838745416492,0.0,0.030734237672760765,0.00026872661832106904,0.0168335548326547,0.021245923405630755,0.015060046585816035,0.001262568237101007,0.03324448647638163,0.020215994125344246,0.00035842303978214727,0.013456548605023726,0.05723395079751087,0.0,0.015283778630264947,0.03320839119018965,0.000488610046770555,0.10873749404944814,0.0016635762596899613,0.007538384336977937,0.03448782716870445,0.0,0.0007617862319114243,0.007209216609988725,0.0008965197525617947,0.03285193581357924,,0.024752479983955113,
NDPK3m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.109373802952522e-05,0.00011780144511914072,0.0,0.0,0.0,0.0,0.0,0.0,0.0011972398869413434,0.0,0.0,0.0,0.0,0.0,,3.23444819684595e-05,
NDPK3n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDPK4,6.454914889188898e-06,1.0737818213893326e-05,2.6117342275790295e-05,0.0031415305556519437,6.165679726017633e-05,3.281072168987762e-06,5.014783746034111e-06,1.4875660607528999e-05,2.547743563474207e-06,2.4039318629266766e-06,2.3605944134445332e-05,3.4492974571064925e-06,5.239348195993429e-05,1.0406592206010186e-05,8.964767933059364e-05,1.5479930869934468e-05,0.023727633314513316,1.5885336232891536e-05,3.4810102696418363e-06,5.448891200740181e-05,1.4640087021068223e-05,0.00026643366688663045,0.0005075515390259081,3.399807656865253e-06,4.4947641238584875e-06,8.318298248739964e-06,0.00010137556632812896,0.017854061275033698,9.112406165392132e-06,7.639703814272682e-05,5.0443712789130114e-06,3.3224105168155054e-05,1.558451070325786e-05,1.7171387634081953e-05,2.125293928878662e-05,2.406919213935842e-05,5.8148272980252114e-06,2.046295984528119e-05,0.029101157806264585,6.941141237073938e-06,5.38971040605261e-05,0.030976730187569097,4.8883840712760374e-05,5.909726463737845e-05,5.4855236903096935e-05,6.952264338495361e-06,2.279842405098114e-06,2.4004868087063207e-05,0.0011520043378279684,,0.00236222651194829,
NDPK4m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDPK4n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDPK5,4.880509324970721e-06,8.11877814384815e-06,1.9747112813824227e-05,0.000832546295673464,4.661820940197267e-05,2.4807923251578065e-06,3.7916377296039724e-06,1.1247367557354084e-05,1.9263284539964647e-06,1.8175935817927026e-06,1.7848264841703455e-05,2.607986114921706e-06,0.0,7.868340818508035e-06,6.77818906129567e-05,1.1704251451425467e-05,1.2211065266627268e-05,1.2010775191594259e-05,2.6319639178760182e-06,4.119862890911796e-05,1.1069252259913914e-05,0.002436044334973212,0.0013872645762949669,0.0017018799795995494,0.0,6.289398523109638e-06,0.0024398598131956505,0.0036391061983345376,6.889817143461263e-06,5.776318719247654e-05,3.814008625672675e-06,2.5120479180688937e-05,1.1783323423790822e-05,1.2983148331078032e-05,1.6069176768803718e-05,1.81985229390704e-05,0.0,1.547187965385323e-05,0.0029903346530342164,5.248141163019622e-06,4.075116767178922e-05,0.010513788885736326,3.696067950308614e-05,4.468296733486915e-05,0.0,0.002938433224631388,1.723770538970374e-06,1.81498880395502e-05,0.00022590033392240672,,0.0006296008799717128,
NDPK5m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDPK5n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDPK6,0.0,0.0,0.0,5.856802874215444e-06,0.0,0.0,0.0,0.0,2.547743563474207e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01504611416288309,0.0,0.0,0.0,0.0,3.822039786931128e-06,0.0016513007997129522,0.0,0.0,0.0,5.230066119335367e-06,0.02704304048856107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045170960948316644,0.0,0.0,0.06537370706936863,0.0,0.0,0.0,0.0,0.0,0.0,0.0007912812641505778,,0.003420240303636629,
NDPK6m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDPK6n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDPK7,4.655664684418418e-06,7.744746740171187e-06,1.8837365042243747e-05,0.0014825689543777922,4.4470512545304795e-05,2.366502438284507e-06,3.61695730884226e-06,1.0729202311228266e-05,1.8375826694922866e-06,1.7338572034033796e-06,1.7025996831214863e-05,2.4878364212053657e-06,3.77892641254067e-05,7.5058470406499315e-06,6.465918480173136e-05,1.1165037603996737e-05,0.010508872325699184,1.145743982208859e-05,2.5107095688609077e-06,3.930061165486879e-05,1.0559292770065366e-05,0.004523418684350013,0.00041261518394623207,2.452141463304686e-06,3.2418885384975852e-06,5.999646479612146e-06,0.0013687143536873986,0.00034108435602462175,6.5724038662923155e-06,5.5102042177345237e-05,3.638297579672808e-06,2.3963180887458526e-05,1.1240466737465458e-05,1.238501581552225e-05,1.5328871191255322e-05,1.7360118568468652e-05,4.193995825219923e-06,1.4759091502493701e-05,0.003449730594510435,5.006359755602633e-06,3.887376491793305e-05,0.03700415345309535,3.52579042097535e-05,4.262442691208668e-05,3.956482673890771e-05,4.1033832269082934e-05,1.6443565800119465e-06,1.7313724274543614e-05,0.0007493624321332596,,0.0013262837702533432,
NDPK7m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDPK7n,0.0,0.0,0.0,0.004381581045335148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04119361600969192,0.0,0.0,0.0,0.0,0.002874277985593225,0.00313338630665846,0.0,0.0,0.0,0.004833211831241474,0.01978727249983269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027455935733117772,0.0,0.0,0.06866886513660145,0.0,0.0,0.0,0.0,0.0,0.0,0.0026241115447930103,,0.0038219755197676252,
NDPK8,6.5002782815810245e-06,0.0,0.0,0.0010219295708043476,0.0,0.0,0.0,0.0,2.5656484147338153e-06,2.4208260445315502e-06,0.0,3.4735381847860973e-06,0.0,0.0,0.0,0.0,0.020081658743717447,0.0,3.505473866372947e-06,0.0,0.0,0.003838206959530758,0.002818574852307223,0.0,0.0,0.0,0.2025667218473809,0.012889836765837518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683283391047269,0.0,0.0,0.30917061279441166,0.0,0.0,0.0,0.015202533297754542,0.0,0.0,0.0010943772893492352,,0.018195396240869723,
NDPK8m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDPK8n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NDPK9,0.0,0.0,0.0,0.005610093703703697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05426211970492175,0.0,0.0,0.0,0.0,0.00277813675034552,0.0009616428829041214,0.0,0.0,0.0,0.15362754753121297,0.015871723010870625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016305075598936915,0.0,0.0,0.30789438733624064,0.0,0.0,0.0,0.021017344887314427,0.0,0.0,0.0026227643758791625,,0.012452341861449327,
NDPK9n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NH4t3r,-761.4376406492437,0.0,180.2944408023225,0.0,-188.09504760868373,0.0,-123.21710292114315,-708.0516896821872,-596.309480111436,-846.2070729559666,34.64591746941616,0.0,0.0,0.0,0.0,-301.05415321230674,-115.05930042667255,-113.80569440433791,17.145881627578632,0.05340405604168294,-32.09662754736533,430.2085979136697,0.254935520245536,0.0,-310.9595580388855,0.0,-74.55531185920987,0.0,-456.24569695366733,0.0,-323.8197771604625,0.0,0.0,0.10294850275083249,0.0,0.0,0.0,-171.2908812593636,0.0,0.0,0.02733575611980151,0.0,0.0,0.0,-877.2989702786676,0.0,-975.8202585882657,0.0,-120.17650056692206,,-124.94811741015734,
NH4tm,-0.23381346084382093,-0.22640631560642596,0.0,-0.16541850853724013,0.0,-0.19058357141412205,-0.45431565135165775,-0.4133632539153098,-0.1127779741007628,-0.05131508816154283,-0.23867560237473648,-0.055568146257479765,-0.12965615668407438,-0.021288526838735115,0.0,0.0,-0.101172156463156,0.0,-0.07243574006119598,-0.007862426659172023,-0.2305862158788401,-0.13177611976674453,-0.03119737166838009,-0.08200245019937837,0.0,-0.13282485349320106,-0.014818252857022405,-0.2570574865000934,-0.139423967312516,0.0,0.0,-0.07981337716052195,-0.23713296565138112,-0.043430037317285085,-0.14407230459244566,-0.043321226039029874,-0.05008426433270024,-0.005288016923858967,0.02548656990839362,-0.20547527806872104,-0.003486294639261964,0.0,-0.00045708314156947137,0.0075095653398109695,-0.009724578144075374,-0.029523398839311477,0.0,-0.061517785688489736,-0.11115910592503839,,-0.08652790017337211,
NH4tn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006354211480207163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004441851117580303,-0.0015631319108762418,0.0,0.0,0.0,0.0,-0.0010093120443146985,0.0,0.0,0.0,0.0,0.0,0.0,,-8.247067986770108e-05,
NH4tp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05379189940561004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014763964147229356,0.0,-0.05344495946413194,0.0,0.0,-0.06919002709102329,0.0,0.0,-0.004264892558153413,0.0,0.0,0.0,-0.010073647099342633,0.0,0.0,-0.02548656990839362,0.0,0.0,0.0,0.0,0.0,0.0,-0.06789646105357992,0.0,0.0,-0.0027661672609974215,,-0.0064930839132841135,
NH4tr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NICRNTtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NKCC2t,0.0,-0.07912171677191644,-40.793674037058516,-218.05856579362847,-188.20968337852923,0.0,-123.92083041163976,-708.7452422411651,0.0,-630.5557288369426,34.39626212103308,-99.9337158894187,0.0,-286.50472965587807,-0.16489183261016468,-301.32438186142235,-41.4672960365215,-114.39111427282572,16.973748773086392,0.04528397545258514,0.0,122.11074748255902,0.0,-17.817364161995318,0.0,0.0,252.74300424391444,0.0,0.0,0.0,0.0,-0.21582585941674454,0.0,0.0,0.0,-313.14871639991065,-439.89459305340273,-171.44272059546617,192.41102998959346,0.0,0.0,0.0,-0.1182358453240048,-168.61104990678052,0.0,0.0,0.0,-126.52621574059434,-107.72041898492284,,-67.93171049231742,
NKCCt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0358701507786667,0.0,0.0,0.0,0.0,0.0,286.49729518530154,0.12392685868062649,0.0,0.0,0.0,0.0,0.0,0.0,-552.0405150529061,0.0,17.641145633730883,-311.09525532556705,-0.33331849572768635,-258.1406958359242,0.0,0.0,0.0,0.0,0.09855527349175142,0.0,-0.06279777773317491,0.0,313.02347560178185,69.70160903511828,-0.13212222248734168,-192.78479933169382,-33.63638628726707,0.0,0.0,-147.86750056223647,-30.502167129769706,0.0,-0.1442531938865242,0.0,0.0,-10.34922797839666,,-12.596041401377704,
NM_4,0.00845456461662828,0.0,0.0,0.0,0.0,0.0,0.014347633839310562,0.006407594901366531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06374027443048351,0.0,0.024241534445742494,0.01449819178238336,0.0,0.04052877896584517,0.0,0.01466907538060477,0.013365879696444018,0.0,0.015165745740314025,0.030036566805480988,0.017858424844635117,0.0,0.02409385562780333,0.012317721704874293,0.0,0.009260362598721369,0.01551277381501305,0.011192733995902105,0.0,0.0,0.0,0.03404858865685578,0.0,0.018128745174002276,0.0,0.004505670540221546,,0.007751155938830281,
NM_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NM_8,0.03910736054451143,0.0,0.0,0.0,0.0,0.0,0.018109390469261164,0.01059157113474221,0.0,0.0,0.0,0.0,0.0,0.015673468818919158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03627529416405595,0.0,0.02071585280651981,0.026575965598303285,0.0,0.018873821463641013,0.0,0.029054979306890036,0.008706547653380671,0.0,0.007340259907679531,0.03898209851555489,0.007684316300568466,0.0,0.006598301131388816,0.012297630238822986,0.0,0.005434061008870949,0.0174222117612335,0.03404389329498383,0.0,0.0,0.0,0.013178586784324976,0.0,0.011990809993264679,0.0,0.006117001731388822,,0.007488013577008236,
NMNATn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NMNDA,0.1182396959032083,0.07162310714798649,0.0,0.10060502685335672,0.0,0.14980452110739229,0.0,0.0,0.12286768954280702,0.12140651171526091,0.0,0.11201827716180104,0.0,0.0,0.0,0.0,0.0,0.0,0.11292963546980127,0.0,0.0002548824500215058,0.1466223359155797,0.13073476064616965,0.0,0.0,0.0,0.0,0.10784773041555151,0.0,0.0,0.0,0.0,0.0,0.0,0.03353652965060209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11354839777675477,0.0,0.043663301329449324,,0.026639896762109008,
NMNS,0.1182396959032083,0.07162310714798649,0.0,0.10060502685335672,0.0,0.14980452110739229,0.0,0.0,0.12286768954280702,0.12140651171526091,0.0,0.11201827716180104,0.0,0.0,0.0,0.0,0.0,0.0,0.11286903142934299,0.0,0.0,0.1466223359155797,0.13073476064616965,0.0,0.0,0.0,0.0,0.10784773041555151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11354839777675477,0.0,0.043652612684257276,,0.025853012267769013,
NMNtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NNATn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NNDPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NNMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
NODe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
