Reaction,BLN1,BLN10,BLN11,BLN12,BLN13,BLN14,BLN15,BLN16,BLN17,BLN18,BLN19,BLN2,BLN20,BLN21,BLN24,BLN25,BLN26,BLN27,BLN28,BLN29,BLN30,BLN5,BLN6,BLN7,BLN8,BLN9,BLT1,BLT10,BLT11,BLT12,BLT14,BLT16,BLT17,BLT18,BLT19,BLT20,BLT21,BLT24,BLT25,BLT26,BLT27,BLT28,BLT29,BLT3,BLT30,BLT4,BLT5,BLT6,BLT8,BLT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
ATPAMPtp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349418830117268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022292022562365607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07857171581776877,0.0011928673094444306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029690074387503764,0.010674710054489032,,0.007634115794221865,
ATPasel,0.0,0.0008787076807013605,0.0,0.00022229840181753132,0.0,0.0001499041720302146,0.0,0.00027784466870760244,0.00023579173499743198,7.432237603828384e-05,0.0,0.0,3.770753518650214e-05,0.0,0.0,0.0,0.0,1.4105458617809473e-05,0.0,5.8562429678082e-05,0.0,0.0,9.936419603044473e-05,0.0,0.003974121199844231,0.0,0.0010373691593444391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027943653900150043,0.00032951104030987864,0.0,0.0,0.0,0.0005081233041213675,0.0,7.578295089668141e-05,,0.00023804962617354829,
ATPH1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010843652244973316,0.0,0.0,0.0,0.0,0.0,0.002575636669620282,0.0,0.0,0.0,0.0,,5.804783488798753e-05,
ATPS4m,0.08756701352232012,0.1490390020965718,0.04450030316134434,0.0020203436434521552,0.007169916644733765,0.0062357114198352695,0.00363422415705857,0.001352264540450075,0.00038824270412603386,0.002105100934260726,0.004352215079392508,0.004048008676253483,0.003189867443461192,0.00397232519584642,0.0682414941396887,0.01195651776976789,6.3296032170446175,0.003049052079453695,0.000700433569094055,0.0026839672918478703,0.10085866994741471,0.09532395974581358,0.013476035856793052,4.77258413648629,0.055486045435421835,0.0026754827537295877,0.014513375139395757,0.009622126757320302,5.3433098884428105,2.887445457601397e-05,0.061095919407161754,0.006685657879491244,0.18687643406763055,0.2545511502501804,0.011458121918931707,0.022878705122873544,0.016983560842443877,0.01474699655611144,0.015031985999745534,0.0012207218991948845,6.20134628876213,0.0016154685272247882,4.13668739664355,3.3063378247024993,0.029082048732282692,0.0006170816845412328,0.0044288447062547365,0.01646241240622912,0.06799947018817408,0.003445717133969038,0.5579555487029261,,0.6888871197151982,
ATPt4,0.0,659.2339489041113,523.3524236411455,0.0,0.03632087933296147,0.0,-0.0003455840630143332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012627757396636375,0.0,0.0,697.5338568209639,855.70446143919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12458006469359156,-0.21625505327293318,0.0,547.4497602227831,-0.012219200004684783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.48749553086408,,65.91339397135711,
ATPte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001084365224497208,0.0,0.0,0.0,0.0,0.0,0.002575636669620282,0.0,0.0,0.0,0.0,,5.804783488798433e-05,
ATPtm,0.0765210740206159,659.367019679411,523.4112202289841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.4478545887413,0.0,0.0,0.0,0.0,0.0,697.5468334223359,859.9133658268739,0.0,0.0,0.0,0.0,5.952744658223599,0.0,0.0,0.0024573401417631,0.0,0.0,0.0,547.4430504937495,0.0,0.0,0.0,0.0,171.58987749788093,238.9129942138209,105.13902966049076,178.13395771071936,0.029526285701212074,0.0,0.0,0.0,0.0,0.0,120.99935092448145,,82.87465638924327,
ATPtn,0.0,0.0,0.0012150266605533457,0.001112688589805311,0.012082545498573362,0.0,0.0012123143742950625,0.0,0.0,0.0010404237279468603,0.0009538587629168835,0.0016093218881746351,0.0010185422399126634,0.0008373444649148764,0.007707857663628909,0.007316167698211158,0.29528252810028743,0.0,0.0,0.0,0.0,0.01018671637351947,0.0,0.28021347957028536,0.0,0.002431612332549832,0.0,0.019222019746227743,0.023591556301271844,0.0,0.06439267445224167,0.0,0.0,0.0,0.0,0.0,0.02364184094332312,0.004113792295203281,0.014841165138425044,0.0,0.0014629980497576202,0.008717611729285167,0.13331834232117648,0.05571967481536474,0.0009515824406490444,0.014146186526659943,0.0006281387782077802,0.05050882521014357,0.06758667062632508,0.0,0.030413498456322106,,0.025152442111720824,
ATPtx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
AVITE1t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010908359518956192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0002383565565720469,
B_MANNASEly,0.0,0.0,0.000245859808287626,0.0,0.00024602869190944925,0.00012545673376105075,2.6030378069624394e-05,8.856187938494551e-05,5.928797857298395e-05,0.00014864475207653665,2.7457213385474985e-05,0.0,7.541507037300428e-05,0.0,0.0007128425341923738,0.0011654483462891338,0.0,2.8210917235618946e-05,0.0,0.0,0.002811156969134229,0.0002452400345650787,0.0,0.0,0.0027681077462251994,0.0,0.0,0.0,0.0033086824016676513,0.0,0.00035629279551361236,0.0,0.0008896698390211498,0.0002217593357114232,0.0,0.0,9.850810347954305e-05,0.0001325635473811529,0.00041189033302320357,0.0,2.876822880299022e-05,8.771306949806795e-05,0.00012093726729191032,0.0009032075326866284,0.0012230250416034193,0.0,0.0,0.0,0.0010630895868216632,6.456921969877115e-05,0.00028849292451720894,,0.00039145666984803846,
B3GALT3g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027764185047846475,0.0,0.0,,6.323702955477481e-06,
B3GALT41g,0.0,0.0,0.0,0.0,0.0004100478198491884,0.0,0.0,0.0,0.0,0.0,4.576202230912493e-05,0.0,6.574344877807611e-05,0.0,0.0,0.0006196883084208421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.825466919810551e-05,0.0,0.0,8.141394401713668e-05,0.0,0.0,6.899350153379431e-05,0.0,0.0,0.0,0.00010376713489229603,0.0,0.00013152689518787554,0.0,0.0,0.0,0.0,0.0,0.00039657929650742813,0.0,6.079339759684427e-05,,4.5378163271353934e-05,
B3GALT42g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2874187076664288e-05,0.0,0.00026233705468631566,0.0,0.0,0.0,0.00041116230903227353,0.0,0.0,0.0,0.0,0.0,4.814884004377769e-05,0.0,0.0,,1.693950978358974e-05,
B3GALT43g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49275869693362e-05,0.0,0.0,0.0,3.115289296355248e-05,0.0,0.0,0.0,0.0,0.0,0.00014910391002055242,0.0,0.0,,6.028693906156063e-06,
B3GALT44g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001234061649436161,0.0,0.0,0.00016874961148236777,0.0,0.0,0.0004059293035390773,0.0,0.0004394909987738395,0.0,0.0002841383561848785,0.0,0.0018239036327692018,0.0,0.0,0.0,0.0,0.0,0.0012629250681754109,0.0,0.0,,0.00012713070333074446,
B3GALT5g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027764185047846475,0.0,0.0,,6.323702955477481e-06,
B3GALTg,0.0005741434589911902,0.0,6.717667754529153e-05,5.423994050358648e-05,0.000265321793706933,2.3079763637673468e-05,0.0,0.0,2.5534934835686585e-06,0.0,0.0,7.373027338936407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99736913021154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004148631743773647,0.0,0.0,0.0,0.0,0.0,0.00015586191846559162,0.0,6.635186690044346e-06,5.779377063116387e-05,0.0,0.0,0.0,0.00012399661052652278,0.0002922282897945919,3.8693164567407116e-05,0.00029022126526128094,0.0002814431851904749,0.0,0.0,0.0,8.483472032251666e-05,0.0009577047858569055,0.0,4.388742217997297e-05,,8.243343996961065e-05,
B3GNT11g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917629530885155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019587169970917536,0.0,0.0,0.0,0.00019541142251537841,0.0,0.0,0.0002595619312801756,0.000132513699341913,0.0,0.0,0.00022103851515670734,0.0013324090490364178,0.0,0.0007662237382664511,0.0005146388396771387,0.0,0.0,0.0,0.0,0.0,0.0,8.842365407755609e-07,,7.90107248823591e-05,
B3GNT12g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.526012350776818e-05,0.0,0.0,0.0,0.0012158549509139825,0.0,0.0001319884676371153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.8016945238050847e-05,
B3GNT310g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917629530885155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005525653193099403,7.788120492284346e-05,0.0003533064965761653,3.8013934817158385e-05,0.0057550504556111515,0.0,0.0,0.0002595619312801756,0.00032981302178162477,0.0,0.0,0.00023455899954414117,0.0053206842035019315,0.0,0.0018343452751130186,0.0008725554329179249,0.0,4.226242449611942e-05,0.00012504626330654244,0.0,0.0,7.230129892495419e-05,8.842365407755609e-07,,0.0004434961873979633,
B3GNT311g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
B3GNT312g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917629530885155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019587169970917536,0.0,0.0,0.0,0.00019541142251537841,0.0,0.0,0.0002595619312801756,0.000132513699341913,0.0,0.0,0.00022103851515670734,0.0013324090490364178,0.0,0.0007662237382664511,0.0005146388396771387,0.0,0.0,0.0,0.0,0.0,0.0,8.842365407755609e-07,,7.90107248823591e-05,
B3GNT313g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
B3GNT314g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917629530885155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.842365407755609e-07,,3.276181512086663e-07,
B3GNT315g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.526012350776818e-05,0.0,0.0,0.0,0.0012158549509139825,0.0,0.0001319884676371153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.8016945238050847e-05,
B3GNT31g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
B3GNT32g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
B3GNT33g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
B3GNT34g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027764185047846475,0.0,0.0,,6.323702955477481e-06,
B3GNT35g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027764185047846475,0.0,0.0,,6.323702955477481e-06,
B3GNT37g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026917570339460425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.083263383986618e-06,
B3GNT38g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
B3GNT39g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.788120492284346e-05,0.0016856228152105255,0.0,0.0,0.0,0.0,0.0003173557019113168,0.0006406631108790257,0.0,0.001055931343824247,0.0,0.0,0.0,0.0,0.0,0.0,4.226242449611942e-05,0.0,0.0,0.0019281512772268256,0.0,0.0,,0.0001312868698552005,
B3GNT51g,0.0005741434589911902,0.0,6.717667754529153e-05,5.423994050358648e-05,0.000265321793706933,2.3079763637673468e-05,0.0,0.0,2.5534934835686585e-06,0.0,0.0,9.290656869821578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99736913021154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004148631743773647,0.0,0.005525653193099403,7.788120492284346e-05,0.0003533064965761653,3.8013934817158385e-05,0.0059109123740767435,0.0,6.635186690044346e-06,0.0003173557019113168,0.00032981302178162477,0.0,0.0,0.00035855561007077047,0.005612912493296525,3.8693164567407116e-05,0.002124566540374299,0.001153998618108502,0.0,4.226242449611942e-05,0.00012504626330654244,8.483472032251666e-05,0.0009577047858569055,7.230129892495419e-05,4.47716587207485e-05,,0.0005259296273676573,
BACCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
BACCLm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
BALABETAtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
BALAPAT1tc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
BALAtmr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004761344946252393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.447025512987097e-05,
BALAVECSEC,0.0,0.005887952549187355,0.0,0.004576471325979688,0.0489332533518945,0.0,0.0,0.0,0.003990657115766926,0.0,0.003763248048228322,0.0,0.0,0.0,0.007373957956475189,0.06841294195019795,0.041639918891525275,0.0,0.0,0.0027655810798307033,0.0,0.0,0.0,0.0,0.0,0.0,0.02414027270224787,0.0,0.0269818403721237,0.0,0.0,0.0,0.0,0.0,0.0,0.0075467702012901134,0.0,0.0,0.026543666405107823,0.04760183535310043,0.0,0.0,0.0017143824409179506,0.0,0.026003303491839515,0.0,0.003104514854787103,0.029901426010379702,0.0,0.0,0.008166440428895572,,0.008553517031532752,
BAMPPALDOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
BDHm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
BDMT,0.0,0.0021289767875391644,0.00048435631076381157,0.0,0.001630483774786399,0.00012545673376105075,9.110632324368538e-05,8.856187938494551e-05,0.0002060533644103983,0.0007586782458905108,0.00023312635666623336,7.845031297184494e-05,0.00020718609488816072,0.0,0.004725776417073728,0.0014183264468334061,0.0008758782279496735,0.00017788887560207892,0.0003858925615254306,0.00022267215960303783,0.002811156969134229,0.0013827358990631039,0.0,0.00036803006334404484,0.0027681077462251994,4.418679315401574e-07,0.00045820989042518655,0.00012807868520146835,0.0035241534218825436,0.0,0.0008161146982815508,0.00015332737462871,0.0010012532457547632,0.0002217593357114232,0.0,0.00010427999180236502,9.850810347954305e-05,0.0002283352534699107,0.0011307543043713422,0.0015758876228762016,0.0022302792208309355,0.00010708248669366696,0.002658893136454241,0.0014310093666289267,0.0016562755036531429,0.0,0.00011656316628755191,0.0008367449599276421,0.00285905716731477,6.456921969877115e-05,0.0008532848104038518,,0.0009305133577453985,
BETALDHx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
BETALDHxm,0.0,0.0,0.0,0.0,0.012860053983673951,0.0,0.0,0.003262060976040166,0.0,0.0,0.0019420999876564684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004068526262652443,0.0,0.030082325507487715,0.003982839414579721,0.0,0.02359460940864303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004863273550186782,0.0,0.0,0.0,0.0,0.005214203622748616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027154974787593792,,0.0018360792213155362,
BETALDHy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
BHB2HBte,0.0,0.0,0.0,0.0,0.0,-206.47578185661212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-152.67501164938375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.478980827282211,,-6.310483160539481,
BHBACACte,0.0,0.0,0.0,0.0,0.0,-214.7238796666279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.9288061459481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.404140736218548,,4.971558852001764,
BHBLACte,0.0,0.0,0.0,0.0,0.0,-225.9447906537608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-826.7446371970497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.089856565016062,,-16.504013567712487,
BHBRETNte,0.0,0.0,0.0,0.0,0.0,34.536627971131786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.92657555216647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021891209519117,,6.488490066599058,
