Reaction,SN1,SN10,SN11,SN12,SN13,SN14,SN15,SN16,SN17,SN18,SN19,SN2,SN20,SN21,SN22,SN23,SN26,SN27,SN28,SN29,SN3,SN30,SN4,SN5,SN6,SN7,SN8,SN9,ST1,ST10,ST11,ST12,ST13,ST15,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST24,ST25,ST26,ST27,ST28,ST29,ST3,ST30,ST4,ST5,ST6,ST7,ST8,ST9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
HMCRNt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HMGCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HMGCOARc,0.0008488822360008368,0.011320112438685052,7.552649052061717e-05,4.1892427559952366e-05,6.7754753748983e-05,0.0013729737928265318,0.0,0.001837724635738618,0.0002818888712344108,0.0,0.004246959891692414,8.151861687399633e-05,0.0012632446372589574,0.0025258362054096577,2.351836234682717e-05,0.00043942301052543993,5.0039438548294284e-05,0.003938302298878264,0.00026350667708096426,0.0015634132991164816,0.028716692186356585,0.09833349177557382,0.0012818715667673737,0.0005219837593677071,0.002143512260251783,7.923837098947627e-05,0.0008084131448513752,2.1619943220854738e-05,0.0008039491640886281,0.00036188143623702105,0.025703706030587962,0.014612551679423252,0.00027965221786755426,0.00022884812430396055,0.0008046951537055787,2.4419569084881115e-05,0.0004322888646652387,1.8185929733433765e-05,0.0001644215557126207,2.5616242534822294e-05,2.1242599765577905e-05,0.009880519744893635,0.0044807243516064785,9.257969406498269e-05,0.001938820018757284,4.1774704174865354e-05,0.0002758319392072001,3.483244807647885e-05,4.6570317219375296e-05,0.006850338298837553,0.0002493919565787116,0.0002347263869598136,0.0009516914962304138,0.0010654975584464645,0.00021274754264973502,0.006933626293215859,,0.004677322670431354,
HMGCOARx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HMGCOASi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019082267278090917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022884812430396055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015382346298516662,0.0,0.0,0.0,0.0009516914962304138,0.0,0.00021274754264973502,6.017472290796631e-05,,6.076131528960842e-05,
HMGCOASim,0.0008488822360008368,0.011320112438685052,0.0,0.0,0.0,0.0013729737928265318,0.0,0.001837724635738618,0.0,0.0,0.009100219117901943,0.014700963527619518,0.0,0.0006176094776004226,0.0,0.0,0.0,0.003938302298878264,0.0,0.0015634132991164816,0.028716692186356585,0.09833349177557382,0.013898859980448349,0.0005219837593677071,0.002143512260251783,7.923837098947627e-05,0.0008084131448513752,0.0,0.0008039491640886281,0.0,0.0,0.014612551679423252,0.00027965221786755426,0.0,0.0008046951537055787,2.4419569084881115e-05,0.0004322888646652387,0.0,0.2910698926928405,2.5616242534822294e-05,2.1242599765577905e-05,0.009880519744893635,0.025842811859792956,9.257969406498269e-05,0.0017523382237733596,4.1774704174865354e-05,0.11982100226649206,3.483244807647885e-05,0.0,0.006850338298837553,0.0,0.0002347263869598136,0.0,0.0010654975584464645,0.0,0.00793439386694919,,0.01338448278072723,
HMGCOASip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HMGCOAtm,-0.0008488822360008368,-0.011320112438685052,-7.552649052061717e-05,-4.1892427559952366e-05,-6.7754753748983e-05,-0.0013729737928265318,0.0,-0.001837724635738618,-0.0002818888712344108,0.0,-0.009100219117901943,-0.014700963527619518,-0.0012632446372589574,-0.0006176094776004226,-2.351836234682717e-05,-0.00043942301052543993,-5.0039438548294284e-05,-0.003938302298878264,-0.00026350667708096426,-0.0015634132991164816,-0.028716692186356585,-0.09833349177557382,-0.013898859980448349,-0.0005219837593677071,-0.002143512260251783,-7.923837098947627e-05,-0.0008084131448513752,-2.1619943220854738e-05,-0.0008039491640886281,-0.00036188143623702105,-0.025703706030587962,-0.014612551679423252,-0.00027965221786755426,0.0,-0.0008046951537055787,-2.4419569084881115e-05,-0.0004322888646652387,-1.8185929733433765e-05,-0.2910698926928405,-2.5616242534822294e-05,-2.1242599765577905e-05,-0.009880519744893635,-0.025842811859792956,-9.257969406498269e-05,-0.001938820018757284,-4.1774704174865354e-05,-0.11982100226649206,-3.483244807647885e-05,0.0001072531457658231,-0.006850338298837553,-0.0002493919565787116,-0.0002347263869598136,0.0,-0.0010654975584464645,0.0,-0.008025720401503624,,-0.013984384242761097,
HMGCOAtx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HMGDH,0.0,0.0,0.0,0.0,0.004441369028397801,0.0,0.000271940320597869,0.0,0.0,0.0,0.0,0.0,0.0003339674826137427,0.0,0.0,0.0,0.0,0.0,0.0,0.014144744707514763,0.0,0.0,0.0,0.0,0.0,2.4185281686454337e-05,0.011263870788931771,0.0,0.0,0.0,0.0,0.0,0.07385380381677634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026259505195357347,0.0010303910662001871,,0.002504848196783242,
HMGL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004853259226209411,0.01461944491074552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012616988413680974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29090547113712784,0.0,0.0,0.0,0.021362087508186366,0.0,0.0,0.0,0.11954517032728433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011522688311956816,,0.00936782288761932,
HMGLm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003378705511730791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001072531457658231,0.0,0.01589277278565065,0.0,0.0,0.0,0.0,0.0,,0.00031672983959567675,
HMGLx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HMGS,0.0,0.0,0.0,0.0,0.004441369028397801,0.0,0.000271940320597869,0.0,0.0,0.0,0.0,0.0,0.0003339674826137427,0.0,0.0,0.0,0.0,0.0,0.0,0.014144744707514763,0.0,0.0,0.0,0.0,0.0,2.4185281686454337e-05,0.011263870788931771,0.0,0.0,0.0,0.0,0.0,0.07385380381677634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026259505195357347,0.0010303910662001871,,0.002504848196783242,
HOM_Lte,0.0,0.0,0.0,0.0,-293.7711994196872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-603.6423796914534,0.0,0.0,0.0,0.0,0.0,-602.9304227406478,-590.9704158027387,0.0,-208.2660727307928,-421.02281681552387,0.0,-17.251505133942192,-801.617992111396,-147.42128388420008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136.22599516636413,,-65.75418282457761,
HOMOVALte,0.0,0.0,0.0,0.005410935233119295,0.0,0.0,0.0,0.0,0.0,0.004662860687749238,0.0,0.014481322047736871,0.0,0.009272894553118806,0.013896275004197343,0.0,0.007214748515945468,0.0,0.0,0.0,0.0,0.0,0.010793288969468903,0.0,0.0,0.0,0.0,0.005081215747805482,0.00023290521514794356,0.0,0.0036809946397289056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.715299018804054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021869657000815187,,0.0011909560601910847,
HOMt4,0.0,0.0,0.0,0.0,293.7711994196872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.6423796914534,0.0,0.0,0.0,0.0,0.0,602.9304227406478,590.9704158027387,0.0,208.2660727307928,421.02281681552387,0.0,17.251505133942192,801.617992111396,147.42128388420008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.22599516636413,,65.75418282457761,
HOXG,0.0009567953683805122,0.0005656778141110044,0.0002829092496345302,0.0005130053434287684,0.0,0.00012243862698097657,0.00020106870032196597,0.0008934993472904047,0.0,0.0022604939277728335,0.0008756506498422574,0.0008579731816286707,0.00037381679266369224,0.00017948816176455433,0.0023668049514463632,0.0,0.00041516625363268887,0.002645000738367689,0.0,0.0004912341815561401,0.0010759468105368637,0.001141532252885737,0.0022856137134203555,0.000423107251026629,0.0034343825728822956,0.00037375615405676186,0.0005394880052545025,0.0006198862934173527,0.006426005977431373,0.00038377322060305065,0.0019638276131313036,0.0006292347805655451,0.0,0.005483832493381034,0.0,0.0011214418517288883,0.0063816833146452916,0.0,0.00105241996912949,7.684936377735822e-05,0.0006172658095510616,0.0,0.004137125675755038,0.0015639310830690616,0.000638289586002054,0.001960460635045197,0.0007814879684471125,9.969228682141678e-05,0.0,0.0004106529573057395,0.016612904095420315,0.0007231870170790058,0.0,0.00037947353172032013,0.0015234945431034123,0.0009070853797697617,,0.0014661908819984832,
HPACtr,0.0,0.0,0.0,0.012323585050216496,0.0,0.0,0.0,0.0,0.0,0.00660476414704819,0.0,0.08085720980578419,0.0,0.0,0.0094291212288299,0.0,0.009170647465178408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036786624542452864,,0.00176058515140155,
HPROx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HPROxm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HPROy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HPROym,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HPYRDC,0.0,0.0,0.0,0.02187119265329888,0.0,0.00012414059452922426,0.0,0.0,0.0,0.0049643851385719135,0.0,0.12197039301569554,0.0,0.0,0.020853224493791334,0.0,0.016026962756060654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005728110260147308,,0.002761282756438814,
HPYRDCm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HPYRR2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HPYRRx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HPYRRy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HPYRtp,0.0,0.0,0.0,-0.02187119265329888,0.0,-0.00012414059452922426,0.0,0.0,0.0,-0.0049643851385719135,0.0,-0.12197039301569554,0.0,0.0,-0.020853224493791334,0.0,-0.016026962756060654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005728110260147308,,-0.002761282756438814,
HSD11B1r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HSD11B2r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HSD17B1,-575.7006009310262,-428.5957115505713,0.0,0.0,0.0,-4.025721315538233e-06,-724.1272841432562,-524.7230302354043,0.0,0.0,0.0,0.0,0.0,-635.0240540694706,0.0,0.0,0.0,0.0,0.0,0.0,-548.9590437180813,0.0,0.0,-566.753273667764,0.0,0.0,-814.2932811463636,0.0,0.0,0.0,0.0,-0.0024314451392080274,0.0,0.0,0.0,0.0,-0.052171044214953416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.25288257455196,,-88.01185550713296,
HSD17B42x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HSD17B4x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HSD17B7r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
HSD17B8r,575.7006009310262,428.59571155057023,0.0,0.0,0.0,4.025721315538233e-06,724.1272841432576,524.7230302354043,0.0,0.0,0.0,0.0,0.0,635.0240540694706,0.0,0.0,0.0,0.0,0.0,0.0,548.9590437180813,0.0,0.0,566.753273667764,0.0,0.0,814.2932811463636,0.0,0.0,0.0,0.0,0.0024314451392080274,0.0,0.0,0.0,0.0,0.052171044214953416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.25288257455196,,88.01185550713296,
HSD180,4.9454854185463475e-05,0.0009819179532213483,0.0036424566527863845,0.00012037118953295302,0.0001351685567872958,0.00018676261571952578,0.0003400065415772055,0.004309147174348247,0.003969248925963676,0.00028032608171769534,0.0011189831541501291,0.0010268246866017552,0.001823285361745757,0.0,2.351836234682717e-05,0.000493819763902705,0.0005211947841020164,0.0023536467693635534,0.0007403162894639113,0.00010565616159678376,0.0004671932916708679,0.0015279133441175358,0.005468981415450421,3.0231705847134626e-05,0.0007432931769883378,0.00011197058178411268,0.00014766188139105597,0.0009893406282649047,0.0029660804635917204,0.000829399044689123,0.0,6.728806641282539e-05,0.0,0.0,0.0,0.0,0.0008774124385379629,0.0,0.0,0.0,9.81186461142469e-05,0.0,0.0003471634150028044,0.0,0.00041142411110045097,0.0,0.0014415852009711607,0.0,0.0,0.001402516077821799,0.0011519306206077755,0.0024088164478813217,0.0,0.0,0.0,0.001219996552616281,,0.0008498570445491248,
HSD181,0.0,0.0,0.0,0.0,2.845653989032288e-05,4.029241786867986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010004069762270991,0.00026407227353451596,0.0,0.0,0.0,0.0,0.0,0.0,1.8299455003769205e-05,0.0013064640089270113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000571386545746866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2614685977743433e-05,0.0,0.0,0.0,0.0,0.0009957127311090639,0.0,0.0,0.0,0.0,0.0,1.7641572685457327e-05,,6.731612459775981e-05,
HSD200,4.9454854185463475e-05,0.0009819179532213483,0.00030653519392972106,0.0,2.3471696248337815e-05,3.945893262845302e-05,6.80662209792397e-05,0.0,5.944310794080199e-05,0.0001557367120652678,0.0007675904956009144,0.0,0.00022607324187305671,0.0,0.0,5.43967533772126e-05,0.0,0.0003515283291206028,0.00047680961238294705,5.3588591963247906e-05,0.00033697253057245327,0.0005278044060957754,0.00023994275646703478,8.646057882778392e-06,0.0007432931769883378,0.00011197058178411268,7.493099620703913e-05,0.00019572617634814132,0.00016378262424157028,0.0,0.0,6.728806641282539e-05,0.0,0.0,0.0,0.0,0.0005984524738201591,0.0,0.0,0.0,0.0,0.0,0.0003471634150028044,0.0,8.325102171839177e-05,0.0,0.0014415852009711607,0.0,0.0,0.0008340518633419444,0.0,0.00034642606926863363,0.0,0.0,0.0,0.00022096350138534198,,0.00019266085821953712,
HSD201,0.0,0.0,0.0,0.00012037118953295302,1.848146148830755e-05,0.00014730368309110096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043942301052543993,0.0,0.0,0.0,5.206756963353584e-05,0.00013022076109841458,0.0,0.0,2.158564796435627e-05,0.0,0.0,0.0,0.0005449996078266618,0.00024488225701114986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027895996471769495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005684642144798545,0.0,0.0,0.0,0.0,0.0,3.489827753214146e-05,,4.7033773342234626e-05,
HSD2031,0.0,0.0,0.0,0.0,0.0,0.0013562308389855466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020324116759726815,0.05003942293080772,0.0,0.0,0.0,0.0,0.0,0.0,0.004308275578324111,0.0130621933759553,0.0,0.0,0.0027794586078150265,0.0,0.0,0.0,0.0,0.025030023269928557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005202060872078582,0.0,0.0,0.0,0.0,0.012107739309036254,0.0,0.0,0.0,0.0,0.0,0.002304954569687067,,0.0022320277571444233,
HSD220,4.9454854185463475e-05,0.0009819179532213483,0.00030653519392972106,0.0,2.3471696248337815e-05,3.945893262845302e-05,6.80662209792397e-05,0.0,0.0,0.0,0.0007675904956009144,0.0,0.00022607324187305671,0.0,0.0,5.43967533772126e-05,0.0,0.0003515283291206028,0.0,5.3588591963247906e-05,0.00033697253057245327,0.0005278044060957754,0.00023994275646703478,8.646057882778392e-06,0.0007432931769883378,0.00011197058178411268,7.493099620703913e-05,0.00010340041913953016,0.00016378262424157028,0.0,0.0,6.728806641282539e-05,0.0,0.0,0.0,0.0,0.0005984524738201591,0.0,0.0,0.0,0.0,0.0,0.0003471634150028044,0.0,8.325102171839177e-05,0.0,0.0014415852009711607,0.0,0.0,0.0008340518633419444,0.0,0.00034642606926863363,0.0,0.0,0.0,0.00019475445358266695,,0.0001779873825780217,
HSD221,0.0,0.0,0.0,0.00012037118953295302,1.848146148830755e-05,0.00014730368309110096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043942301052543993,0.0,0.0,0.0,5.206756963353584e-05,0.00013022076109841458,0.0,0.0,2.158564796435627e-05,0.0,0.0,0.0,0.0005449996078266618,0.00024488225701114986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027895996471769495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005684642144798545,0.0,0.0,0.0,0.0,0.0,3.489827753214146e-05,,4.7033773342234626e-05,
HSD224,0.0,0.0,0.0,0.0,1.848146148830755e-05,3.533865536588942e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.206756963353584e-05,0.00013022076109841458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024488225701114986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027895996471769495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005684642144798545,0.0,0.0,0.0,0.0,0.0,9.215780087959694e-06,,2.6500727673552603e-05,
HSD240,4.9454854185463475e-05,0.0009819179532213483,0.00030653519392972106,0.0,2.3471696248337815e-05,3.945893262845302e-05,6.80662209792397e-05,0.0,0.0,0.0,0.0007675904956009144,0.0,0.00022607324187305671,0.0,0.0,5.43967533772126e-05,0.0,0.0003515283291206028,0.0,5.3588591963247906e-05,0.00033697253057245327,0.0005278044060957754,0.00023994275646703478,8.646057882778392e-06,0.0007432931769883378,0.00011197058178411268,7.493099620703913e-05,0.00010340041913953016,0.00016378262424157028,0.0,0.0,6.728806641282539e-05,0.0,0.0,0.0,0.0,0.0005984524738201591,0.0,0.0,0.0,0.0,0.0,0.0003471634150028044,0.0,8.325102171839177e-05,0.0,0.0014415852009711607,0.0,0.0,0.0008340518633419444,0.0,0.00034642606926863363,0.0,0.0,0.0,0.00019475445358266695,,0.0001779873825780217,
