DoubleLethal,Counts in Normal,Counts in Cancer,Not SL in Normal,Not SL in Cancer
3HAD100m;HSD180,1,0,28,26
3HAD100m;HSD201,1,0,28,26
3HAD100m;HSD221,1,0,28,26
3HAD100m;HSD241,1,0,28,26
3HAD100m;Htx,1,0,28,26
3HAD100m;MALCOAMT,1,0,28,26
3HAD100m;MALCOAMTr,1,0,28,26
3HAD100m;NADHtpu,1,0,28,26
3HAD100m;NADtx,1,0,28,26
3HAD100m;NRVNCCOAtr,1,0,28,26
3HAD100m;NRVNCCOAtxc,1,0,28,26
3HAD100m;O2tp,1,0,28,26
3HAD100m;TECR180,1,0,28,26
3HAD100m;TECR201,1,0,28,26
3HAD100m;TECR221,1,0,28,26
3HAD100m;TECR241,1,0,28,26
3HAD100m;THR3Dx,1,2,28,24
3HAD100m;TXA2tr,0,1,29,25
3HAD100m;TXB2c,0,1,29,25
3HAD100m;TXB2r,0,1,29,25
3HAD100m;TXB2tr,0,1,29,25
3HAD140m;3HAD241n9p,1,0,28,26
3HAD140m;3HDH241n9p,1,0,28,26
3HAD140m;ACACT224n6p,1,0,28,26
3HAD140m;ACOAD241n9p,1,0,28,26
3HAD140m;ACOATE204,1,0,28,26
3HAD140m;ALOX15,1,0,28,26
3HAD140m;ARCOAATp,1,0,28,26
3HAD140m;BUTt2m,0,1,29,25
3HAD140m;C204CPT1,1,0,28,26
3HAD140m;CACT6r,1,0,28,26
3HAD140m;CACT7p,1,0,28,26
3HAD140m;CATp,1,0,28,26
3HAD140m;CITRt2m,0,1,29,25
3HAD140m;COAtp,1,0,28,26
3HAD140m;CRNCARtp,1,0,28,26
3HAD140m;CSNATp,1,0,28,26
3HAD140m;CSNATr,1,0,28,26
3HAD140m;DESAT18_1,1,0,28,26
3HAD140m;FA40ACPH,0,1,29,25
3HAD140m;FACOAL40im,0,1,29,25
3HAD140m;FAE180,1,0,28,26
3HAD140m;FAE201,1,0,28,26
3HAD140m;FAE221,1,0,28,26
3HAD140m;FAE241,1,0,28,26
3HAD140m;GLYATm,1,2,28,24
3HAD140m;GLYtm,1,2,28,24
3HAD140m;HACD180,1,0,28,26
3HAD140m;HACD201,1,0,28,26
3HAD140m;HACD221,1,0,28,26
3HAD140m;HACD241,1,0,28,26
3HAD140m;HSD180,1,0,28,26
3HAD140m;HSD201,1,0,28,26
3HAD140m;HSD221,1,0,28,26
3HAD140m;HSD241,1,0,28,26
3HAD140m;Htx,1,0,28,26
3HAD140m;MALCOAMT,1,0,28,26
3HAD140m;MALCOAMTr,1,0,28,26
3HAD140m;NADHtpu,1,0,28,26
3HAD140m;NADtx,1,0,28,26
3HAD140m;NRVNCCOAtr,1,0,28,26
3HAD140m;NRVNCCOAtxc,1,0,28,26
3HAD140m;O2tp,1,0,28,26
3HAD140m;TECR180,1,0,28,26
3HAD140m;TECR201,1,0,28,26
